enterprise_name,legal_representative,contact_number,province,city,address,email,unified_social_credit_code,organization_code
广州安德龙货运代理有限公司,李志宏,—,广东,广州市,广州市白云区白云湖街大朗10社自编第18号三楼,2355695156@qq.com,91440101MA5ARW0E45,MA5ARW0E-4
广州市俊鹏物流有限公司,李玉姣,—,广东,广州市,广州市白云区太和镇谢家庄村第八经济合作社自编1号首层共17栋广州锦邦货运市场A5区5101-5103号,,91440101MA5CNXH43D,MA5CNXH4-3
广州市景铭通物流有限公司,甘志民,—,广东,广州市,广州市白云区太和镇石湖村佰足桥段自编A、B1、B2、C2、C3、E共6栋广州市长盛货运市场C2栋11号,,91440101MA5CR3DL7Y,MA5CR3DL-7
广州市诺金国际物流有限公司,吴振雄,020-83338339,广东,广州市,广州经济技术开发区东江大道282号301房自编306室,njwlcw@126.com,91440101MA5AXAGT10,MA5AXAGT-1
广州市顺天物流有限公司,尹勇程,—,广东,广州市,"广州市黄埔区黄埔东路2799号1,3-9楼,部位:329(仅限办公)",738405@qq.com,91440101MA5CW1UG60,MA5CW1UG-6
广州景光物流有限公司天河营业部,王赣冲,0769-82881886,广东,广州市,广州市天河区天寿路沾益直街8.10.12号首层自编8号之一(仅限办公),yangcf@jgwl.cn,91440101MA5CLYK28X,MA5CLYK2-8
广州桦晟货运代理有限公司,梁炳强,—,广东,广州市,广州市荔湾区东漖北路558号二楼2015房(仅限办公用途),hy-ktxy@163.com,91440101MA5C3KA1XP,MA5C3KA1-X
广州欧晟物流有限公司,高孟,—,广东,广州市,广州市增城区新塘镇港口大道321号A幢1110房,94129393@qq.com,91440101MA5CCFEP7R,MA5CCFEP-7
广州添鑫物流有限公司,徐明文,—,广东,广州市,广州市花都区花山镇菊花石大道66号之三,,91440101MA5CPC663X,MA5CPC66-3
广州美达国际货运代理有限公司,陈添生,—,广东,广州市,广州市白云区鹤龙街广云路388号D栋307-1房(自主申报),18522347988@qq.com,91440101MA5ANUKE4J,MA5ANUKE-4
广州舟百通国际货运代理有限公司,潘洪滔,—,广东,广州市,广州市越秀区环市中路316号21楼2109房(仅限办公),kay@jblgz.com,91440101MA5CP5365G,MA5CP536-5
开润（广州）国际货运代理有限公司,刘军营,020-83064955,广东,广州市,广州市越秀区东风中路268号2308房(仅限办公),tingting.liang@chironcargo.com,91440101MA5CU5DB7K,MA5CU5DB-7
梅尔思派德（深圳）国际货运代理有限公司,DRAGAN BOSKOVIC,—,广东,深圳市,深圳市南山区招商街道兴华路海滨商业中心1栋311-305,helen.liu@milsped.com,91440300MA5F2K0F88,MA5F2K0F-8
汕头市信业国际货运代理有限公司,林泽峰,—,广东,汕头市,汕头市龙湖区珠津工业区珠津一街3号凯撒工业城2幢101号房之16房E126,,91440500MA53BNNP2H,MA53BNNP-2
深圳唯派国际物流有限公司,钟玲,0755-61363215,广东,深圳市,深圳市福田区沙头街道新洲社区新洲七街44号绿景新苑2栋702,hr01@winpaxsz.com,91440300MA5FAKQT14,MA5FAKQT-1
深圳大森林国际货运代理有限公司广州分公司,方爱龙,—,广东,广州市,广州市白云区三元里大道棠新西街61号102房,2729418804@qq.com,91440101MA5AU4MN83,MA5AU4MN-8
深圳市伍洲弘运国际物流有限公司,孙磊,—,广东,深圳市,深圳市龙岗区布吉街道文景社区广场路中安大厦1110,,91440300MA5F60CN76,MA5F60CN-7
深圳市卓上通航国际货运代理有限公司,郑加田,—,广东,深圳市,深圳市龙华区龙华街道清华社区清龙路3号OTO创客中心312,zjt00796@163.com,91440300MA5FB41315,MA5FB413-1
深圳市富利来物流有限公司,台德新,—,广东,深圳市,深圳市盐田区盐田街道东海大道九号小区4栋二单元304房,,91440300MA5FBAGC7H,MA5FBAGC-7
深圳市富永顺国际物流有限公司,阳莉,—,广东,深圳市,深圳市盐田区盐田街道盐田路89号金水湾御园D座1805,2503504833@qq.com,91440300MA5F46294J,MA5F4629-4
深圳市广远物流有限公司,王德松,0755-26453576,广东,深圳市,深圳市南山区南山街道月亮湾花园18栋204,2665652293@qq.com,91440300MA5F8LMB08,MA5F8LMB-0
上海城投水务（集团）有限公司,陈明吉,021-23099988,上海,上海市,上海市杨浦区杨树浦路830号76幢,hlc113@126.com,913100003016918617,30169186-1
上海市自来水市北有限公司,张晓平,021-55150088,上海,上海市,上海市虹口区四平路206号,shiyaoqiang@shanghaiwater.com,91310109631656559J,63165655-9
东莞市水务集团有限公司,尹锦容,0769-22016863；0769-28823250,广东,东莞市,东莞市东城街道育华路1号二楼,dgswjt@dgswjt.cn,91441900MA51KYNQ8Q,MA51KYNQ-8
乌鲁木齐水业集团有限公司,王魁梧,0991-5814598；0991-5591583；0991-5833854,新疆,乌鲁木齐市,新疆乌鲁木齐市沙依巴克区黑龙江路23号,51138171@qq.com,9165010022866038X3,22866038-X
云南水投水务产业有限公司,高位,0871-67163483；0871-63581042；0871-65612324,云南,昆明市,云南省昆明市盘龙区穿金路140号水利大厦,ynstswcy@163.com,91530000MA6KTWKU4J,MA6KTWKU-4
内蒙古水务投资集团有限公司,阿尔斯楞,0471-5259560；0471-5255675,内蒙古,呼伦贝尔市,内蒙古自治区呼和浩特市呼伦南路119号,254109371@qq.com,91150000783023945D,78302394-5
北京城市排水集团有限责任公司,郑江,010-88389059；010-63377220；010-88385557；010-63377869,北京,北京市,北京市西城区车公庄大街北里乙37号301室,zuozm@bdc.cn,911100001014252864,10142528-6
北京市自来水集团有限责任公司,刘锁祥,010-66410088,北京,北京市,北京市西城区宣武门西大街甲121号,,91110000101358044Q,10135804-4
南京水务集团有限公司,单国平,025-84455060,江苏,南京市,南京市中山东路460号,njzls@163.com,91320100134880736F,13488073-6
南岔县晨明镇为民供水服务有限责任公司,赵静林,—,黑龙江,伊春市,黑龙江省伊春市南岔县晨明镇一委一组,3162516628@qq.com,91230726MA1CDHED22,MA1CDHED-2
大竹县盛洁城乡供排水有限公司,李轩,0818-6221732；0818-6243988,四川,达州市,四川省达州市大竹县白塔街道竹阳北路46号,284691592@qq.com,91511724779825814B,77982581-4
太和县净康自来水有限公司,韩靖宇,—,安徽,阜阳市,安徽省阜阳市太和县二郎乡二郎中心村丰源超市南50米,2503772122@qq.com,91341222MA2WJMB2X0,MA2WJMB2-X
寻乌县上车供水有限公司,潘海兵,—,江西,赣州市,江西省赣州市寻乌县吉潭镇人民政府4楼412,15070798903@163.com,91360734MA39TDBN2C,MA39TDBN-2
山东公用控股有限公司,李鲁,0537-2071779；0537-2071771,山东,济宁市,济宁市红星中路23号,jngs2071771@163.com,9137080016593424X9,16593424-X
山西省黄河万家寨水务集团有限公司,樊安顺,0351-4132741；0351-7761086,山西,太原市,山西省太原市迎泽区南内环街97号,sxwjzswjtbgs@163.com,91140000110053488C,11005348-8
巴中市恩阳区圣泉水务有限公司,邓益,—,四川,巴中市,四川省巴中市恩阳区登科路71号登科小学综合楼2层2号,1371778718@QQ.com,91511903MA6A5B8D1M,MA6A5B8D-1
广东粤海珠三角供水有限公司,谭奇峰,0755-22173207；0755-25544138,广东,广州市,广州市南沙区丰泽东路106号(自编1号楼)X1301-A3665(仅限办公用途)(JM),ZSJWATER@gdhwater.com,91440101MA59QXY29F,MA59QXY2-9
广东粤港供水有限公司,谭奇峰,0755-22173338；0755-22173648,广东,深圳市,深圳市罗湖区黄贝街道爱国路水库南,yggs@gdhwater.com,91440300710939303R,71093930-3
广西环江环城水务有限责任公司,唐秀业,0778-8820593,广西,河池市,环江县思恩镇新建路南五巷92号,water6699@163.com,91451226MA5Q4P5R21,MA5Q4P5R-2
成都市自来水有限责任公司,王斌,028-87790832；028-87790683,四川,成都市,成都市蜀都大道十二桥路,cdwateryjx@126.com,915101002019076370,20190763-7
无锡市水务集团有限公司,张炜,0510-82768151；0510-82755751,江苏,无锡市,无锡市人民西路128号,wxps168@126.com,91320200135907734U,13590773-4
杭州市水务集团有限公司,赵志仁,0571-87826789,浙江,杭州市,浙江省杭州市上城区建国南路168号11-13层,wyg667wyg@126.com,91330100583221568C,58322156-8
桂平市森谷泉供水有限公司,林家志,—,广西,贵港市,广西桂平市金田镇金田村陈义屯,2920849068@qq.com,91450881MA5Q53RT48,MA5Q53RT-4
汕头市粤海水务有限公司,曾伟华,0754-88237155,广东,汕头市,金砂路60号,JEASYOKOK@163.COM,91440500192720773W,19272077-3
江门公用供水有限公司,唐斌武,0750-3286391,广东,江门市,江门市蓬江区高成村38号首层6-10 A-B1轴二层1-10 A-C轴,gssyzh3286987@163.com,91440703MA55N6K34E,MA55N6K3-4
沈阳水务集团有限公司,蒋勇,024-22711410；024-22711580,辽宁,沈阳市,沈阳市和平区和平北大街43号,swqg_cn@163.com,91210100675307959A,67530795-9
温州市自来水有限公司,程卫,0577-88373508,浙江,温州市,浙江省南白象街道温瑞大道990号,,91330300MA2CTJUC03,MA2CTJUC-0
绍兴市原水集团有限公司,蔡剑明,0575-89100221,浙江,绍兴市,浙江省绍兴市越城区凤林西路166号510室、511室、512室(住所申报),,91330600MA2D72N29K,MA2D72N2-9
罗山县先旭自来水有限公司,杨先树,—,河南,信阳市,河南省信阳市罗山县丽水街道曹堰村村部2号,18237688679@126.com,91411521MA9G6PN64E,MA9G6PN6-4
罗山县润康自来水有限公司,杨先树,—,河南,信阳市,河南省信阳市罗山县潘新镇九龙村下湾组九龙水库,18237688679@126.com,91411521MA9G6PQ04K,MA9G6PQ0-4
上海传神翻译服务有限公司,石鑫,021-52122871；021-33191331；021-33191331-1331,上海,上海市,上海市杨浦区翔殷路128号11号楼B座204室,anny.zheng@transn.com,9131011067626505XY,67626505-X
上海创凌翻译服务有限公司,KONG YAN,021-61398088,上海,上海市,上海市虹口区汶水东路291号新楼501室,joey@linguitronics.com,91310000740590405C,74059040-5
上海轩华翻译服务有限公司,李磊,021-61349099；021-6134909,上海,上海市,浦东新区栖山路465弄16号503室,vip_hr@126.c0m,91310115631368709W,63136870-9
上海飞润翻译有限公司,马珂,021-55390045；021-51602329；021-62593373,上海,上海市,嘉定区马陆镇嘉戬公路688号A16-1,ma_keke@126.com,91310114772867624T,77286762-4
保定市博航翻译服务有限公司,张学礼,—,河北,保定市,保定市竞秀区韩村乡韩村,,91130602MA07QC278K,MA07QC27-8
北京中外翻译咨询有限公司,杨雨前,010-68326084；010-68998323；010-68990805,北京,北京市,北京市西城区百万庄路24号,ctis@ctis-cn.com,91110102101419337Y,10141933-7
北京华云思创翻译有限公司,卢井发,—,北京,北京市,北京市海淀区北三环西路48号1号楼5层A座5A,865804282@QQ.com,91110108634365191N,63436519-1
北京博洋世纪信息技术有限公司河北分公司,展英雷,0312-3126170,河北,保定市,保定市竞秀区韩村北路街道办事处七一中路九州商务中心1616号商用,sukie@boyangtrans.com,91130602MA0CMH7GX4,MA0CMH7G-X
北京思必锐翻译有限责任公司,许立群,010-58696855；010-58696855-810；010-58696857,北京,北京市,北京市朝阳区东三环中路39号院7号楼1703室,trans@bjspirit.com,91110105746117600P,74611760-0
北京戴斯克商务有限公司,王靖,010-59696378,北京,北京市,北京市朝阳区建国路81号26层26办公1T01内03、05、06号,zhangwen@delsk.com,91110105684393342P,68439334-2
南京创译翻译有限公司,王海燕,025-83242413,江苏,南京市,南京市鼓楼区祁家桥2号01幢606室,wanghaiyan@njcyfy.com,91320106790422645U,79042264-5
南京学府翻译有限公司,王成兵,025-86892990；025-86892997；025-84712215,江苏,南京市,南京市建邺区云龙山路88号B幢1001室,feiting@college-china.com,913201057217467853,72174678-5
厦门阅洁作翻译服务有限公司,傅吉洁,—,福建,厦门市,厦门市思明区会展南里225号701室,,91350203065891991E,06589199-1
大连丽雅达翻译有限公司,刘晓宇,0411-82809321,辽宁,大连市,辽宁省大连市中山区武汉街73号8层6号,liyada@vip.sina.com,91210202241685944N,24168594-4
山东译飞学苑翻译有限公司,屈杨,—,山东,济南市,山东省济南市历城区华龙路2218号百花小区1号楼2-404,byt20140328@163.com,91370112MA3N1G2F8K,MA3N1G2F-8
广州咕噜翻译有限公司,郭海飘,020-36279336,广东,广州市,广州市白云区江夏学校北路3号607A房,,91440101MA5AUMQA6C,MA5AUMQA-6
广州通鉴教育科技有限公司,赵欣,020-28009018,广东,广州市,广州市花都区风神大道10号之二201室、203室、205室、207室,minxian061@163.com,91440101693578496B,69357849-6
德州译百翻译服务有限公司,孙晨迪,—,山东,德州市,山东省德州市德城区广川街道办事处德兴中大道699号天衢名郡1A号楼1单元10层4号,1249978899@qq.com,91371402MA3MQMQBXD,MA3MQMQB-X
成都千语世纪翻译有限公司,肖洪芳,028-85239785；028-62300679,四川,成都市,成都高新区盛和一路88号1栋2单元20层2009号,295009595@qq.com,91510100394015781T,39401578-1
成都寰译翻译有限责任公司,郭广民,028-65335782,四川,成都市,成都市锦江区人民南路二段1号1栋1单元28层5号,cdhr@univissa.com,91510104072400118W,07240011-8
成都市优译翻译服务有限责任公司,曾英,028-85599559；028-85432010,四川,成都市,成都市武侯区科华北路10号,2851655061@qq.com,9151010779004797XB,79004797-X
成都译采翻译有限公司,秦小廷,028-87773939,四川,成都市,成都市金牛区营门口路88号四威大厦A座1303号,yestrans@vip.163.com,91510106677156218W,67715621-8
昆明优笔客翻译有限公司,艾飞,0871-65178517,云南,昆明市,云南省昆明市西山区滇池路384号滇池时代广场B座1211-1212号,,91530100MA6MY0118W,MA6MY011-8
杭州慧和翻译有限公司,王岳巍,0571-56834581；0571-56834582；0571-88230031,浙江,杭州市,上城区佑圣观路47号102室,transhz@126.com,913301027909227119,79092271-1
杭州海博翻译社,孙彰道,0571-87087350,浙江,杭州市,上城区解放路138号1号楼1504室,haibofanyi@163.com,913301021431309372,14313093-7
沈阳万思达翻译有限公司,申东旭,024-62640754；024-62640732,辽宁,沈阳市,辽宁省沈阳市皇姑区长江街65号佳合大厦8层D1区,1stopchina@1stopasia.com,912101005838717202,58387172-0
济南雕龙医学翻译有限公司,王旭光,0531-66621168,山东,济南市,济南市市中区鲁能领秀城八区2号楼3-1005,wxg@ecloc.com,91370103069048299J,06904829-9
深圳大音希声翻译有限公司,陈汉勍,0755-86567265,广东,深圳市,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),anne.hong@futurediamond.cc,91440300MA5EW9PFXA,MA5EW9PF-X
深圳市信雅通达翻译有限公司,查航,—,广东,深圳市,深圳市福田区保税区桂花路帝港海湾豪园-城市3米6公寓1501,2850788001@qq.com,91440300580060754F,58006075-4
深圳市比蓝翻译有限公司,徐广雄,0755-83661441；0755-83661054；0755-83660049,广东,深圳市,深圳市福田区香蜜湖街道侨香路1979文化创意园A区1栋3楼304,178349905@qq.com,91440300771640778Q,77164077-8
上海万友消防设备有限公司,朱晓文,021-54019163；021-56400156,上海,上海市,上海市平凉路988号3号楼325室,wanyou@163.com,91310110757912466J,75791246-6
上海万名消防装备有限公司,胡远翔,—,上海,上海市,上海市宝山区地杰路58号1幢1层B区290室,,91310230MA1HG3PC70,MA1HG3PC-7
上海悉英消防工程有限公司,余燕芸,—,上海,上海市,上海市奉贤区金碧路2012号,,91310118MA1JLEME3T,MA1JLEME-3
上海明稷消防技术服务有限公司,高建民,021-68187199；021-68128585,上海,上海市,上海市崇明区东平镇东风公路399号2231室,mingjixf@126.com,9131023079707388XD,79707388-X
上海明顺消防工程有限公司,陈明,—,上海,上海市,上海市青浦区练塘镇章练塘路588弄15号1幢2层A1区2043室,,91310114MA1GW2ED9W,MA1GW2ED-9
上海易德消防工程技术有限公司,朱煌,021-64897227,上海,上海市,上海市闵行区光华路598号2幢AB4090室,luo.xin12@163.com,91310112783640556J,78364055-6
上海格士消防安全设备有限公司,朱丽,021-33715229,上海,上海市,上海市宝山区罗宁路1288弄13号a102、202室,ttzz22@126.com,91310113570790497G,57079049-7
上海格拉曼国际消防装备有限公司,张秀伟,021-31190501；021-31196661,上海,上海市,上海市松江区申港路3332号,xjchen_wo@126.com,913101176072161319,60721613-1
上海桂禾消防工程有限公司,史国翔,—,上海,上海市,上海市金山区枫泾镇环东一路65弄13号3448室,15800516113@139.com,913101165886710908,58867109-0
上海桓隆消防工程有限公司,瞿金林,021-54477246,上海,上海市,上海市奉贤区海湾旅游区奉炮公路314号1幢151室,806115093@QQ.COM,91310120332391503Y,33239150-3
北京广顺达安消防设备有限公司,王远清,—,北京,北京市,北京市顺义区北务镇府前街23号,lyq7296@126.com,911101137985440148,79854401-4
